District,Crop,Price Date,Crop Price (Rs per quintal)
Erode,Black Gram,Jul-20,6255.0
Erode,Black Gram,Jul-20,6280.0
Erode,Black Gram,Aug-20,6370.0
Erode,Black Gram,Aug-20,6380.0
Erode,Black Gram,Aug-20,6370.0
Erode,Black Gram,Sep-20,6300.0
Erode,Black Gram,Sep-20,6410.0
Erode,Black Gram,Sep-20,6345.0
Erode,Black Gram,Oct-20,6325.0
Erode,Black Gram,Oct-20,6295.0
Erode,Black Gram,Oct-20,6375.0
Erode,Black Gram,Nov-20,6245.0
Erode,Black Gram,Nov-20,6410.0
Erode,Black Gram,Nov-20,6260.0
Erode,Black Gram,Dec-20,6350.0
Erode,Black Gram,Dec-20,6290.0
Erode,Black Gram,Dec-20,6390.0
Erode,Black Gram,Jan-21,6410.0
Erode,Black Gram,Feb-21,6255.0
Erode,Black Gram,Feb-21,6285.0
Erode,Black Gram,Feb-21,6275.0
Erode,Black Gram,Mar-21,6360.0
Erode,Black Gram,Mar-21,6320.0
Erode,Black Gram,Mar-21,6390.0
Erode,Black Gram,Apr-21,6425.0
Erode,Black Gram,Apr-21,6425.0
Erode,Black Gram,Apr-21,6410.0
Erode,Black Gram,May-21,6245.0
Erode,Black Gram,May-21,6335.0
Erode,Black Gram,May-21,6265.0
Erode,Black Gram,Jun-21,6260.0
Erode,Black Gram,Jun-21,6345.0
Erode,Black Gram,Jul-21,6440.0
Erode,Black Gram,Jul-21,6310.0
Erode,Black Gram,Jul-21,6410.0
Erode,Black Gram,Aug-21,6280.0
Erode,Black Gram,Aug-21,6365.0
Erode,Black Gram,Aug-21,6370.0
Erode,Black Gram,Sep-21,6285.0
Erode,Black Gram,Sep-21,6430.0
Erode,Black Gram,Sep-21,6270.0
Erode,Black Gram,Oct-21,6375.0
Erode,Black Gram,Oct-21,6425.0
Erode,Black Gram,Nov-21,6260.0
Erode,Black Gram,Dec-21,6385.0
Erode,Black Gram,Dec-21,6320.0
Erode,Black Gram,Dec-21,6365.0
Erode,Black Gram,Jan-22,6275.0
Erode,Black Gram,Jan-22,6415.0
Erode,Black Gram,Jan-22,6315.0
Erode,Black Gram,Feb-22,6295.0
Erode,Black Gram,Feb-22,6270.0
Erode,Black Gram,Feb-22,6335.0
Erode,Black Gram,Mar-22,6365.0
Erode,Black Gram,Mar-22,6390.0
Erode,Black Gram,Mar-22,6275.0
Erode,Black Gram,Apr-22,6410.0
Erode,Black Gram,Apr-22,6440.0
Erode,Black Gram,Apr-22,6285.0
Erode,Black Gram,May-22,6305.0
Erode,Black Gram,May-22,6375.0
Erode,Black Gram,Jun-22,6245.0
Erode,Black Gram,Jun-22,6395.0
Erode,Black Gram,Jun-22,6350.0
Erode,Black Gram,Jul-22,6255.0
Erode,Black Gram,Jul-22,6360.0
Erode,Black Gram,Jul-22,6390.0
Erode,Black Gram,Aug-22,6255.0
Erode,Black Gram,Aug-22,6405.0
Erode,Black Gram,Aug-22,6375.0
Erode,Black Gram,Sep-22,6290.0
Erode,Black Gram,Sep-22,6285.0
Erode,Black Gram,Sep-22,6255.0
Erode,Black Gram,Oct-22,6330.0
Erode,Black Gram,Oct-22,6410.0
Erode,Black Gram,Nov-22,6370.0
Erode,Black Gram,Nov-22,6295.0
Erode,Black Gram,Nov-22,6345.0
Erode,Black Gram,Dec-22,6360.0
Erode,Black Gram,Dec-22,6380.0
Erode,Black Gram,Dec-22,6440.0
Erode,Black Gram,Jan-23,6400.0
Erode,Black Gram,Jan-23,6345.0
Erode,Black Gram,Jan-23,6385.0
Erode,Black Gram,Feb-23,6385.0
Erode,Black Gram,Feb-23,6340.0
Erode,Black Gram,Mar-23,6360.0
Erode,Black Gram,Mar-23,6345.0
Erode,Black Gram,Mar-23,6250.0
Erode,Coconut,Jan-19,2375.0
Erode,Coconut,Jan-19,2425.0
Erode,Coconut,Feb-19,2485.0
Erode,Coconut,Feb-19,2385.0
Erode,Coconut,Mar-19,2375.0
Erode,Coconut,Mar-19,2415.0
Erode,Coconut,Apr-19,2385.0
Erode,Coconut,Apr-19,2365.0
Erode,Coconut,May-19,2390.0
Erode,Coconut,May-19,2495.0
Erode,Coconut,Jun-19,2435.0
Erode,Coconut,Jun-19,2435.0
Erode,Coconut,Jul-19,2460.0
Erode,Coconut,Jul-19,2425.0
Erode,Coconut,Aug-19,2360.0
Erode,Coconut,Aug-19,2360.0
Erode,Coconut,Sep-19,2450.0
Erode,Coconut,Sep-19,2450.0
Erode,Coconut,Oct-19,2415.0
Erode,Coconut,Oct-19,2335.0
Erode,Coconut,Nov-19,2475.0
Erode,Coconut,Nov-19,2385.0
Erode,Coconut,Dec-19,2360.0
Erode,Coconut,Dec-19,2305.0
Erode,Coconut,Jan-20,2495.0
Erode,Coconut,Jan-20,2490.0
Erode,Coconut,Feb-20,2380.0
Erode,Coconut,Feb-20,2335.0
Erode,Coconut,Mar-20,2300.0
Erode,Coconut,Mar-20,2445.0
Erode,Coconut,Apr-20,2415.0
Erode,Coconut,Apr-20,2375.0
Erode,Coconut,May-20,2325.0
Erode,Coconut,May-20,2385.0
Erode,Coconut,Jun-20,2395.0
Erode,Coconut,Jun-20,2430.0
Erode,Coconut,Jul-20,2455.0
Erode,Coconut,Jul-20,2355.0
Erode,Coconut,Aug-20,2335.0
Erode,Coconut,Aug-20,2460.0
Erode,Coconut,Sep-20,2390.0
Erode,Coconut,Sep-20,2370.0
Erode,Coconut,Oct-20,2400.0
Erode,Coconut,Oct-20,2370.0
Erode,Coconut,Nov-20,2325.0
Erode,Coconut,Nov-20,2495.0
Erode,Coconut,Dec-20,2450.0
Erode,Coconut,Dec-20,2390.0
Erode,Coconut,Jan-21,2400.0
Erode,Coconut,Feb-21,2465.0
Erode,Coconut,Feb-21,2310.0
Erode,Coconut,Mar-21,2420.0
Erode,Coconut,Mar-21,2345.0
Erode,Coconut,Apr-21,2355.0
Erode,Coconut,Apr-21,2490.0
Erode,Coconut,May-21,2490.0
Erode,Coconut,May-21,2485.0
Erode,Coconut,Jun-21,2330.0
Erode,Coconut,Jun-21,2465.0
Erode,Coconut,Jul-21,2455.0
Erode,Coconut,Jul-21,2330.0
Erode,Coconut,Aug-21,2420.0
Erode,Coconut,Aug-21,2300.0
Erode,Coconut,Sep-21,2370.0
Erode,Coconut,Sep-21,2475.0
Erode,Coconut,Oct-21,2310.0
Erode,Coconut,Oct-21,2495.0
Erode,Coconut,Nov-21,2410.0
Erode,Coconut,Nov-21,2435.0
Erode,Coconut,Dec-21,2420.0
Erode,Coconut,Dec-21,2310.0
Erode,Coconut,Jan-22,2395.0
Erode,Coconut,Jan-22,2380.0
Erode,Coconut,Feb-22,2380.0
Erode,Coconut,Feb-22,2455.0
Erode,Coconut,Mar-22,2380.0
Erode,Coconut,Mar-22,2385.0
Erode,Coconut,Apr-22,2490.0
Erode,Coconut,Apr-22,2470.0
Erode,Coconut,May-22,2445.0
Erode,Coconut,May-22,2435.0
Erode,Coconut,Jun-22,2310.0
Erode,Coconut,Jun-22,2450.0
Erode,Coconut,Jul-22,2340.0
Erode,Coconut,Jul-22,2480.0
Erode,Coconut,Aug-22,2310.0
Erode,Coconut,Aug-22,2400.0
Erode,Coconut,Sep-22,2400.0
Erode,Coconut,Sep-22,2360.0
Erode,Coconut,Oct-22,2465.0
Erode,Coconut,Nov-22,2365.0
Erode,Coconut,Nov-22,2370.0
Erode,Coconut,Dec-22,2430.0
Erode,Coconut,Dec-22,2485.0
Erode,Coconut,Jan-23,2350.0
Erode,Coconut,Jan-23,2430.0
Erode,Coconut,Feb-23,2350.0
Erode,Coconut,Feb-23,2420.0
Erode,Coconut,Mar-23,2300.0
Erode,Coconut,Mar-23,2365.0
Erode,Cotton,Jan-19,5655.0
Erode,Cotton,Jan-19,5510.0
Erode,Cotton,Jan-19,5610.0
Erode,Cotton,Feb-19,5525.0
Erode,Cotton,Feb-19,5590.0
Erode,Cotton,Feb-19,5630.0
Erode,Cotton,Mar-19,5510.0
Erode,Cotton,Mar-19,5510.0
Erode,Cotton,Mar-19,5610.0
Erode,Cotton,Mar-19,5640.0
Erode,Cotton,Apr-19,5565.0
Erode,Cotton,Apr-19,5525.0
Erode,Cotton,Apr-19,5620.0
Erode,Cotton,May-19,5685.0
Erode,Cotton,May-19,5605.0
Erode,Cotton,May-19,5685.0
Erode,Cotton,Jun-19,5555.0
Erode,Cotton,Jun-19,5655.0
Erode,Cotton,Jun-19,5675.0
Erode,Cotton,Jul-19,5685.0
Erode,Cotton,Jul-19,5520.0
Erode,Cotton,Jul-19,5610.0
Erode,Cotton,Aug-19,5590.0
Erode,Cotton,Aug-19,5580.0
Erode,Cotton,Aug-19,5645.0
Erode,Cotton,Sep-19,5625.0
Erode,Cotton,Sep-19,5670.0
Erode,Cotton,Sep-19,5700.0
Erode,Cotton,Oct-19,5595.0
Erode,Cotton,Oct-19,5695.0
Erode,Cotton,Oct-19,5640.0
Erode,Cotton,Nov-19,5615.0
Erode,Cotton,Nov-19,5535.0
Erode,Cotton,Nov-19,5615.0
Erode,Cotton,Nov-19,5595.0
Erode,Cotton,Dec-19,5635.0
Erode,Cotton,Dec-19,5610.0
Erode,Cotton,Dec-19,5510.0
Erode,Cotton,Jan-20,5505.0
Erode,Cotton,Jan-20,5505.0
Erode,Cotton,Jan-20,5550.0
Erode,Cotton,Feb-20,5655.0
Erode,Cotton,Feb-20,5630.0
Erode,Cotton,Feb-20,5640.0
Erode,Cotton,Mar-20,5620.0
Erode,Cotton,Mar-20,5505.0
Erode,Cotton,Mar-20,5610.0
Erode,Cotton,Apr-20,5630.0
Erode,Cotton,Apr-20,5590.0
Erode,Cotton,Apr-20,5545.0
Erode,Cotton,May-20,5685.0
Erode,Cotton,May-20,5550.0
Erode,Cotton,May-20,5575.0
Erode,Cotton,Jun-20,5535.0
Erode,Cotton,Jun-20,5690.0
Erode,Cotton,Jun-20,5620.0
Erode,Cotton,Jul-20,5690.0
Erode,Cotton,Jul-20,5670.0
Erode,Cotton,Jul-20,5510.0
Erode,Cotton,Aug-20,5550.0
Erode,Cotton,Aug-20,5510.0
Erode,Cotton,Aug-20,5645.0
Erode,Cotton,Aug-20,5685.0
Erode,Cotton,Sep-20,5700.0
Erode,Cotton,Sep-20,5680.0
Erode,Cotton,Sep-20,5565.0
Erode,Cotton,Oct-20,5600.0
Erode,Cotton,Oct-20,5600.0
Erode,Cotton,Oct-20,5505.0
Erode,Cotton,Nov-20,5625.0
Erode,Cotton,Nov-20,5650.0
Erode,Cotton,Nov-20,5700.0
Erode,Cotton,Dec-20,5525.0
Erode,Cotton,Dec-20,5655.0
Erode,Cotton,Dec-20,5645.0
Erode,Cotton,Jan-21,5555.0
Erode,Cotton,Jan-21,5630.0
Erode,Cotton,Jan-21,5505.0
Erode,Cotton,Feb-21,5650.0
Erode,Cotton,Feb-21,5520.0
Erode,Cotton,Feb-21,5515.0
Erode,Cotton,Mar-21,5660.0
Erode,Cotton,Mar-21,5535.0
Erode,Cotton,Mar-21,5520.0
Erode,Cotton,Apr-21,5575.0
Erode,Cotton,Apr-21,5695.0
Erode,Cotton,Apr-21,5660.0
Erode,Cotton,May-21,5520.0
Erode,Cotton,May-21,5700.0
Erode,Cotton,May-21,5685.0
Erode,Cotton,Jun-21,5685.0
Erode,Cotton,Jun-21,5700.0
Erode,Cotton,Jun-21,5660.0
Erode,Cotton,Jul-21,5675.0
Erode,Cotton,Jul-21,5545.0
Erode,Cotton,Jul-21,5560.0
Erode,Cotton,Jul-21,5520.0
Erode,Cotton,Aug-21,5580.0
Erode,Cotton,Aug-21,5600.0
Erode,Cotton,Aug-21,5520.0
Erode,Cotton,Sep-21,5525.0
Erode,Cotton,Sep-21,5565.0
Erode,Cotton,Sep-21,5510.0
Erode,Cotton,Oct-21,5635.0
Erode,Cotton,Oct-21,5565.0
Erode,Cotton,Oct-21,5670.0
Erode,Cotton,Nov-21,5530.0
Erode,Cotton,Nov-21,5595.0
Erode,Cotton,Nov-21,5520.0
Erode,Cotton,Dec-21,5505.0
Erode,Cotton,Dec-21,5695.0
Erode,Cotton,Dec-21,5695.0
Erode,Cotton,Jan-22,5525.0
Erode,Cotton,Jan-22,5605.0
Erode,Cotton,Jan-22,5640.0
Erode,Cotton,Feb-22,5690.0
Erode,Cotton,Feb-22,5645.0
Erode,Cotton,Feb-22,5620.0
Erode,Cotton,Mar-22,5700.0
Erode,Cotton,Mar-22,5510.0
Erode,Cotton,Mar-22,5665.0
Erode,Cotton,Apr-22,5640.0
Erode,Cotton,Apr-22,5510.0
Erode,Cotton,Apr-22,5505.0
Erode,Cotton,May-22,5695.0
Erode,Cotton,May-22,5580.0
Erode,Cotton,May-22,5690.0
Erode,Cotton,Jun-22,5565.0
Erode,Cotton,Jun-22,5510.0
Erode,Cotton,Jun-22,5535.0
Erode,Cotton,Jul-22,5595.0
Erode,Cotton,Jul-22,5505.0
Erode,Cotton,Jul-22,5540.0
Erode,Cotton,Jul-22,5625.0
Erode,Cotton,Aug-22,5695.0
Erode,Cotton,Aug-22,5625.0
Erode,Cotton,Aug-22,5595.0
Erode,Cotton,Sep-22,5675.0
Erode,Cotton,Sep-22,5695.0
Erode,Cotton,Sep-22,5620.0
Erode,Cotton,Oct-22,5675.0
Erode,Cotton,Oct-22,5610.0
Erode,Cotton,Oct-22,5605.0
Erode,Cotton,Nov-22,5635.0
Erode,Cotton,Nov-22,5670.0
Erode,Cotton,Nov-22,5615.0
Erode,Cotton,Dec-22,5555.0
Erode,Cotton,Dec-22,5505.0
Erode,Cotton,Dec-22,5580.0
Erode,Cotton,Jan-23,5555.0
Erode,Cotton,Jan-23,5675.0
Erode,Cotton,Jan-23,5540.0
Erode,Cotton,Feb-23,5520.0
Erode,Cotton,Feb-23,5620.0
Erode,Cotton,Feb-23,5630.0
Erode,Cotton,Mar-23,5595.0
Erode,Cotton,Mar-23,5655.0
Erode,Cotton,Mar-23,5590.0
Erode,Green Gram,Jan-18,5245.0
Erode,Green Gram,Jan-18,5255.0
Erode,Green Gram,Jan-18,5365.0
Erode,Green Gram,Feb-18,5250.0
Erode,Green Gram,Feb-18,5210.0
Erode,Green Gram,Feb-18,5265.0
Erode,Green Gram,Mar-18,5205.0
Erode,Green Gram,Mar-18,5295.0
Erode,Green Gram,Mar-18,5305.0
Erode,Green Gram,Apr-18,5305.0
Erode,Green Gram,Apr-18,5285.0
Erode,Green Gram,Apr-18,5335.0
Erode,Green Gram,May-18,5345.0
Erode,Green Gram,May-18,5285.0
Erode,Green Gram,Jun-18,5300.0
Erode,Green Gram,Jun-18,5315.0
Erode,Green Gram,Jun-18,5290.0
Erode,Green Gram,Jul-18,5355.0
Erode,Green Gram,Jul-18,5240.0
Erode,Green Gram,Aug-18,5285.0
Erode,Green Gram,Aug-18,5265.0
Erode,Green Gram,Sep-18,5210.0
Erode,Green Gram,Sep-18,5350.0
Erode,Green Gram,Oct-18,5240.0
Erode,Green Gram,Nov-18,5200.0
Erode,Green Gram,Dec-18,5320.0
Erode,Green Gram,Dec-18,5230.0
Erode,Green Gram,Jan-19,5180.0
Erode,Green Gram,Jan-19,5220.0
Erode,Green Gram,Jan-19,5270.0
Erode,Green Gram,Feb-19,5305.0
Erode,Green Gram,Feb-19,5220.0
Erode,Green Gram,Feb-19,5255.0
Erode,Green Gram,Feb-19,5210.0
Erode,Green Gram,Mar-19,5280.0
Erode,Green Gram,Mar-19,5245.0
Erode,Green Gram,Mar-19,5280.0
Erode,Green Gram,Apr-19,5265.0
Erode,Green Gram,Apr-19,5275.0
Erode,Green Gram,Apr-19,5180.0
Erode,Green Gram,May-19,5335.0
Erode,Green Gram,May-19,5300.0
Erode,Green Gram,Jun-19,5285.0
Erode,Green Gram,Jun-19,5280.0
Erode,Green Gram,Jun-19,5325.0
Erode,Green Gram,Jul-19,5350.0
Erode,Green Gram,Jul-19,5300.0
Erode,Green Gram,Aug-19,5200.0
Erode,Green Gram,Aug-19,5195.0
Erode,Green Gram,Sep-19,5370.0
Erode,Green Gram,Sep-19,5260.0
Erode,Green Gram,Oct-19,5190.0
Erode,Green Gram,Oct-19,5290.0
Erode,Green Gram,Nov-19,5290.0
Erode,Green Gram,Nov-19,5190.0
Erode,Green Gram,Nov-19,5315.0
Erode,Green Gram,Dec-19,5220.0
Erode,Green Gram,Dec-19,5325.0
Erode,Green Gram,Jan-20,5265.0
Erode,Green Gram,Jan-20,5220.0
Erode,Green Gram,Feb-20,5230.0
Erode,Green Gram,Feb-20,5290.0
Erode,Green Gram,Feb-20,5355.0
Erode,Green Gram,Mar-20,5245.0
Erode,Green Gram,Mar-20,5190.0
Erode,Green Gram,Mar-20,5230.0
Erode,Green Gram,Apr-20,5195.0
Erode,Green Gram,Apr-20,5305.0
Erode,Green Gram,May-20,5360.0
Erode,Green Gram,May-20,5350.0
Erode,Green Gram,May-20,5330.0
Erode,Green Gram,Jun-20,5305.0
Erode,Green Gram,Jun-20,5310.0
Erode,Green Gram,Jul-20,5225.0
Erode,Green Gram,Jul-20,5280.0
Erode,Green Gram,Aug-20,5350.0
Erode,Green Gram,Aug-20,5195.0
Erode,Green Gram,Sep-20,5210.0
Erode,Green Gram,Sep-20,5275.0
Erode,Green Gram,Nov-20,5340.0
Erode,Green Gram,Dec-20,5295.0
Erode,Green Gram,Jan-21,5210.0
Erode,Green Gram,Feb-21,5195.0
Erode,Green Gram,Feb-21,5345.0
Erode,Green Gram,Mar-21,5180.0
Erode,Green Gram,Apr-21,5230.0
Erode,Green Gram,May-21,5370.0
Erode,Green Gram,Jun-21,5340.0
Erode,Green Gram,Jul-21,5365.0
Erode,Green Gram,Jan-22,5245.0
Erode,Green Gram,Feb-22,5365.0
Erode,Green Gram,Feb-22,5185.0
Erode,Green Gram,Mar-22,5205.0
Erode,Green Gram,Mar-22,5215.0
Erode,Green Gram,Mar-22,5375.0
Erode,Green Gram,Apr-22,5190.0
Erode,Green Gram,Apr-22,5310.0
Erode,Green Gram,May-22,5280.0
Erode,Green Gram,May-22,5340.0
Erode,Green Gram,Jun-22,5230.0
Erode,Green Gram,Jun-22,5250.0
Erode,Green Gram,Jul-22,5220.0
Erode,Green Gram,Aug-22,5205.0
Erode,Green Gram,Oct-22,5355.0
Erode,Green Gram,Dec-22,5285.0
Erode,Green Gram,Jan-23,5175.0
Erode,Green Gram,Jan-23,5345.0
Erode,Green Gram,Feb-23,5330.0
Erode,Green Gram,Feb-23,5190.0
Erode,Green Gram,Mar-23,5270.0
Erode,Green Gram,Mar-23,5325.0
Erode,Maize,Jan-19,1940.0
Erode,Maize,Jan-19,1840.0
Erode,Maize,Jan-19,1830.0
Erode,Maize,Feb-19,1855.0
Erode,Maize,Feb-19,1845.0
Erode,Maize,Mar-19,1795.0
Erode,Maize,Mar-19,1890.0
Erode,Maize,Apr-19,1825.0
Erode,Maize,Apr-19,1790.0
Erode,Maize,May-19,1870.0
Erode,Maize,May-19,1950.0
Erode,Maize,May-19,1765.0
Erode,Maize,Jun-19,1820.0
Erode,Maize,Jun-19,1820.0
Erode,Maize,Jul-19,1895.0
Erode,Maize,Jul-19,1860.0
Erode,Maize,Aug-19,1775.0
Erode,Maize,Aug-19,1905.0
Erode,Maize,Sep-19,1935.0
Erode,Maize,Sep-19,1855.0
Erode,Maize,Sep-19,1955.0
Erode,Maize,Oct-19,1785.0
Erode,Maize,Oct-19,1850.0
Erode,Maize,Nov-19,1860.0
Erode,Maize,Nov-19,1885.0
Erode,Maize,Dec-19,1855.0
Erode,Maize,Dec-19,1770.0
Erode,Maize,Jan-20,1950.0
Erode,Maize,Jan-20,1780.0
Erode,Maize,Jan-20,1880.0
Erode,Maize,Feb-20,1900.0
Erode,Maize,Feb-20,1915.0
Erode,Maize,Mar-20,1845.0
Erode,Maize,Mar-20,1770.0
Erode,Maize,Apr-20,1865.0
Erode,Maize,Apr-20,1830.0
Erode,Maize,May-20,1820.0
Erode,Maize,May-20,1875.0
Erode,Maize,May-20,1835.0
Erode,Maize,Jun-20,1820.0
Erode,Maize,Jun-20,1925.0
Erode,Maize,Jul-20,1770.0
Erode,Maize,Jul-20,1810.0
Erode,Maize,Aug-20,1925.0
Erode,Maize,Aug-20,1795.0
Erode,Maize,Sep-20,1885.0
Erode,Maize,Sep-20,1895.0
Erode,Maize,Sep-20,1780.0
Erode,Maize,Oct-20,1895.0
Erode,Maize,Oct-20,1860.0
Erode,Maize,Nov-20,1865.0
Erode,Maize,Nov-20,1775.0
Erode,Maize,Dec-20,1920.0
Erode,Maize,Dec-20,1840.0
Erode,Maize,Dec-20,1955.0
Erode,Maize,Jan-21,1935.0
Erode,Maize,Jan-21,1810.0
Erode,Maize,Feb-21,1810.0
Erode,Maize,Feb-21,1780.0
Erode,Maize,Mar-21,1805.0
Erode,Maize,Mar-21,1920.0
Erode,Maize,Apr-21,1815.0
Erode,Maize,Apr-21,1955.0
Erode,Maize,Apr-21,1800.0
Erode,Maize,May-21,1845.0
Erode,Maize,May-21,1955.0
Erode,Maize,Jun-21,1800.0
Erode,Maize,Jun-21,1885.0
Erode,Maize,Jul-21,1815.0
Erode,Maize,Jul-21,1865.0
Erode,Maize,Aug-21,1775.0
Erode,Maize,Aug-21,1855.0
Erode,Maize,Aug-21,1945.0
Erode,Maize,Sep-21,1935.0
Erode,Maize,Sep-21,1870.0
Erode,Maize,Oct-21,1905.0
Erode,Maize,Oct-21,1810.0
Erode,Maize,Nov-21,1875.0
Erode,Maize,Nov-21,1960.0
Erode,Maize,Dec-21,1840.0
Erode,Maize,Dec-21,1770.0
Erode,Maize,Dec-21,1795.0
Erode,Maize,Jan-22,1885.0
Erode,Maize,Jan-22,1830.0
Erode,Maize,Feb-22,1880.0
Erode,Maize,Feb-22,1825.0
Erode,Maize,Mar-22,1935.0
Erode,Maize,Mar-22,1820.0
Erode,Maize,Mar-22,1915.0
Erode,Maize,Apr-22,1840.0
Erode,Maize,Apr-22,1845.0
Erode,Maize,May-22,1890.0
Erode,Maize,May-22,1870.0
Erode,Maize,Jun-22,1870.0
Erode,Maize,Jun-22,1945.0
Erode,Maize,Jul-22,1905.0
Erode,Maize,Jul-22,1845.0
Erode,Maize,Jul-22,1830.0
Erode,Maize,Aug-22,1805.0
Erode,Maize,Aug-22,1760.0
Erode,Maize,Sep-22,1785.0
Erode,Maize,Sep-22,1920.0
Erode,Maize,Oct-22,1915.0
Erode,Maize,Oct-22,1850.0
Erode,Maize,Nov-22,1810.0
Erode,Maize,Nov-22,1865.0
Erode,Maize,Nov-22,1920.0
Erode,Maize,Dec-22,1900.0
Erode,Maize,Dec-22,1825.0
Erode,Maize,Jan-23,1790.0
Erode,Maize,Jan-23,1785.0
Erode,Maize,Feb-23,1945.0
Erode,Maize,Feb-23,1890.0
Erode,Maize,Mar-23,1815.0
Erode,Maize,Mar-23,1820.0
Erode,Maize,Mar-23,1780.0
Erode,Red Gram,Feb-01,4775.0
Erode,Red Gram,Mar-01,4625.0
Erode,Red Gram,Mar-01,4670.0
Erode,Red Gram,Aug-02,4695.0
Erode,Red Gram,Mar-03,4685.0
Erode,Red Gram,Oct-03,4690.0
Erode,Red Gram,Apr-04,4650.0
Erode,Red Gram,Mar-05,4740.0
Erode,Red Gram,Feb-06,4695.0
Erode,Red Gram,Jul-06,4795.0
Erode,Red Gram,Mar-07,4735.0
Erode,Red Gram,Jul-07,4715.0
Erode,Red Gram,Feb-08,4615.0
Erode,Red Gram,Mar-08,4685.0
Erode,Red Gram,Jan-09,4745.0
Erode,Red Gram,Feb-09,4635.0
Erode,Red Gram,Mar-09,4785.0
Erode,Red Gram,Feb-10,4665.0
Erode,Red Gram,Mar-11,4780.0
Erode,Red Gram,Oct-11,4710.0
Erode,Red Gram,Apr-12,4720.0
Erode,Red Gram,Mar-13,4780.0
Erode,Red Gram,Apr-13,4765.0
Erode,Red Gram,Mar-14,4780.0
Erode,Red Gram,Feb-15,4700.0
Erode,Red Gram,Mar-15,4660.0
Erode,Red Gram,Feb-16,4735.0
Erode,Red Gram,Feb-16,4775.0
Erode,Red Gram,Feb-16,4635.0
Erode,Red Gram,Feb-16,4675.0
Erode,Red Gram,Feb-16,4700.0
Erode,Red Gram,Mar-16,4705.0
Erode,Red Gram,Mar-16,4710.0
Erode,Red Gram,Mar-16,4645.0
Erode,Red Gram,Aug-16,4785.0
Erode,Red Gram,Jan-17,4685.0
Erode,Red Gram,Jan-17,4680.0
Erode,Red Gram,Feb-17,4700.0
Erode,Red Gram,Feb-17,4700.0
Erode,Red Gram,Feb-17,4805.0
Erode,Red Gram,Feb-17,4675.0
Erode,Red Gram,Mar-17,4750.0
Erode,Red Gram,Mar-17,4705.0
Erode,Red Gram,Mar-17,4650.0
Erode,Red Gram,Mar-17,4665.0
Erode,Red Gram,Mar-17,4775.0
Erode,Red Gram,Mar-17,4665.0
Erode,Red Gram,Mar-17,4635.0
Erode,Red Gram,Apr-17,4750.0
Erode,Red Gram,Apr-17,4685.0
Erode,Red Gram,Apr-17,4650.0
Erode,Red Gram,Apr-17,4615.0
Erode,Red Gram,May-17,4620.0
Erode,Red Gram,Jun-17,4780.0
Erode,Red Gram,Oct-17,4740.0
Erode,Red Gram,Jan-18,4605.0
Erode,Red Gram,Feb-18,4640.0
Erode,Red Gram,Feb-18,4745.0
Erode,Red Gram,Feb-18,4650.0
Erode,Red Gram,Mar-18,4765.0
Erode,Red Gram,Apr-18,4655.0
Erode,Red Gram,May-18,4675.0
Erode,Red Gram,Aug-18,4655.0
Erode,Red Gram,Jan-19,4645.0
Erode,Red Gram,Jan-19,4705.0
Erode,Red Gram,Feb-19,4650.0
Erode,Red Gram,Feb-19,4665.0
Erode,Red Gram,May-19,4790.0
Erode,Red Gram,Aug-19,4615.0
Erode,Red Gram,Feb-20,4755.0
Erode,Red Gram,Nov-20,4615.0
Erode,Red Gram,Jan-21,4625.0
Erode,Red Gram,Jan-21,4780.0
Erode,Red Gram,Mar-21,4690.0
Erode,Red Gram,Apr-21,4630.0
Erode,Red Gram,Apr-21,4655.0
Erode,Red Gram,May-21,4735.0
Erode,Red Gram,Jun-21,4670.0
Erode,Red Gram,Jun-21,4775.0
Erode,Red Gram,Jul-21,4785.0
Erode,Red Gram,Aug-21,4740.0
Erode,Red Gram,Aug-21,4750.0
Erode,Red Gram,Sep-21,4635.0
Erode,Red Gram,Sep-21,4680.0
Erode,Red Gram,Oct-21,4725.0
Erode,Red Gram,Nov-21,4735.0
Erode,Red Gram,Dec-21,4710.0
Erode,Red Gram,Jan-22,4735.0
Erode,Red Gram,Feb-22,4635.0
Erode,Red Gram,Feb-22,4760.0
Erode,Red Gram,Feb-22,4675.0
Erode,Red Gram,Feb-22,4780.0
Erode,Red Gram,Mar-22,4785.0
Erode,Red Gram,Mar-22,4805.0
Erode,Red Gram,Mar-22,4740.0
Erode,Red Gram,Mar-22,4680.0
Erode,Red Gram,Apr-22,4790.0
Erode,Red Gram,Jun-22,4620.0
Erode,Red Gram,Jul-22,4715.0
Erode,Red Gram,Oct-22,4695.0
Erode,Red Gram,Nov-22,4780.0
Erode,Red Gram,Dec-22,4795.0
Erode,Red Gram,Dec-22,4790.0
Erode,Red Gram,Jan-23,4760.0
Erode,Red Gram,Feb-23,4750.0
Erode,Red Gram,Feb-23,4615.0
Erode,Red Gram,Mar-23,4685.0
Erode,Rice,Apr-10,1355.0
Erode,Rice,Sep-10,1330.0
Erode,Rice,Apr-11,1345.0
Erode,Rice,Jul-11,1315.0
Erode,Rice,Jun-12,1440.0
Erode,Rice,Oct-12,1310.0
Erode,Rice,Dec-12,1445.0
Erode,Rice,Dec-12,1340.0
Erode,Rice,Mar-13,1290.0
Erode,Rice,Jul-13,1375.0
Erode,Rice,Aug-13,1305.0
Erode,Rice,Nov-13,1475.0
Erode,Rice,Feb-14,1400.0
