District,Crop,Price Date,Crop Price (Rs per quintal)
Karur,Black Gram,Sep-21,6385.0
Karur,Black Gram,Sep-21,6355.0
Karur,Black Gram,Oct-21,6380.0
Karur,Black Gram,Oct-21,6335.0
Karur,Black Gram,Nov-21,6230.0
Karur,Black Gram,Dec-21,6280.0
Karur,Black Gram,Dec-21,6350.0
Karur,Black Gram,Dec-21,6395.0
Karur,Black Gram,Jan-22,6365.0
Karur,Black Gram,Jan-22,6275.0
Karur,Black Gram,Jan-22,6265.0
Karur,Black Gram,Feb-22,6210.0
Karur,Black Gram,Feb-22,6330.0
Karur,Black Gram,Feb-22,6280.0
Karur,Black Gram,Mar-22,6300.0
Karur,Black Gram,Mar-22,6380.0
Karur,Black Gram,Apr-22,6360.0
Karur,Black Gram,Apr-22,6280.0
Karur,Black Gram,Apr-22,6240.0
Karur,Black Gram,May-22,6230.0
Karur,Black Gram,May-22,6400.0
Karur,Black Gram,May-22,6390.0
Karur,Black Gram,Jun-22,6370.0
Karur,Black Gram,Jun-22,6230.0
Karur,Black Gram,Jun-22,6265.0
Karur,Black Gram,Jul-22,6265.0
Karur,Black Gram,Jul-22,6230.0
Karur,Black Gram,Jul-22,6365.0
Karur,Black Gram,Aug-22,6360.0
Karur,Black Gram,Aug-22,6370.0
Karur,Black Gram,Aug-22,6305.0
Karur,Black Gram,Sep-22,6225.0
Karur,Black Gram,Sep-22,6370.0
Karur,Black Gram,Oct-22,6210.0
Karur,Black Gram,Oct-22,6385.0
Karur,Black Gram,Oct-22,6375.0
Karur,Black Gram,Nov-22,6310.0
Karur,Black Gram,Nov-22,6385.0
Karur,Black Gram,Nov-22,6220.0
Karur,Black Gram,Dec-22,6395.0
Karur,Black Gram,Dec-22,6260.0
Karur,Black Gram,Dec-22,6290.0
Karur,Black Gram,Jan-23,6310.0
Karur,Black Gram,Jan-23,6260.0
Karur,Black Gram,Feb-23,6205.0
Karur,Black Gram,Feb-23,6265.0
Karur,Black Gram,Feb-23,6205.0
Karur,Black Gram,Mar-23,6335.0
Karur,Black Gram,Mar-23,6305.0
Karur,Black Gram,Mar-23,6240.0
Karur,Coconut,Jan-19,2380.0
Karur,Coconut,Jan-19,2415.0
Karur,Coconut,Feb-19,2385.0
Karur,Coconut,Feb-19,2335.0
Karur,Coconut,Mar-19,2365.0
Karur,Coconut,Mar-19,2325.0
Karur,Coconut,Apr-19,2385.0
Karur,Coconut,Apr-19,2405.0
Karur,Coconut,May-19,2260.0
Karur,Coconut,May-19,2345.0
Karur,Coconut,Jun-19,2330.0
Karur,Coconut,Jun-19,2360.0
Karur,Coconut,Jul-19,2305.0
Karur,Coconut,Jul-19,2280.0
Karur,Coconut,Aug-19,2275.0
Karur,Coconut,Aug-19,2350.0
Karur,Coconut,Sep-19,2400.0
Karur,Coconut,Sep-19,2310.0
Karur,Coconut,Oct-19,2275.0
Karur,Coconut,Oct-19,2265.0
Karur,Coconut,Nov-19,2275.0
Karur,Coconut,Nov-19,2250.0
Karur,Coconut,Dec-19,2300.0
Karur,Coconut,Dec-19,2390.0
Karur,Coconut,Jan-20,2420.0
Karur,Coconut,Jan-20,2345.0
Karur,Coconut,Feb-20,2360.0
Karur,Coconut,Feb-20,2375.0
Karur,Coconut,Mar-20,2440.0
Karur,Coconut,Mar-20,2330.0
Karur,Coconut,Apr-20,2325.0
Karur,Coconut,Apr-20,2410.0
Karur,Coconut,May-20,2400.0
Karur,Coconut,May-20,2430.0
Karur,Coconut,Jun-20,2430.0
Karur,Coconut,Jun-20,2310.0
Karur,Coconut,Jul-20,2285.0
Karur,Coconut,Jul-20,2285.0
Karur,Coconut,Aug-20,2265.0
Karur,Coconut,Aug-20,2335.0
Karur,Coconut,Sep-20,2300.0
Karur,Coconut,Sep-20,2405.0
Karur,Coconut,Oct-20,2335.0
Karur,Coconut,Oct-20,2395.0
Karur,Coconut,Nov-20,2355.0
Karur,Coconut,Dec-20,2295.0
Karur,Coconut,Dec-20,2295.0
Karur,Coconut,Jan-21,2285.0
Karur,Coconut,Jan-21,2380.0
Karur,Coconut,Feb-21,2355.0
Karur,Coconut,Feb-21,2365.0
Karur,Coconut,Mar-21,2310.0
Karur,Coconut,Mar-21,2435.0
Karur,Coconut,Apr-21,2315.0
Karur,Coconut,Apr-21,2255.0
Karur,Coconut,May-21,2355.0
Karur,Coconut,May-21,2355.0
Karur,Coconut,Jun-21,2280.0
Karur,Coconut,Jun-21,2385.0
Karur,Coconut,Jul-21,2365.0
Karur,Coconut,Jul-21,2345.0
Karur,Coconut,Aug-21,2360.0
Karur,Coconut,Aug-21,2390.0
Karur,Coconut,Sep-21,2265.0
Karur,Coconut,Sep-21,2315.0
Karur,Coconut,Oct-21,2425.0
Karur,Coconut,Oct-21,2295.0
Karur,Coconut,Nov-21,2255.0
Karur,Coconut,Nov-21,2350.0
Karur,Coconut,Dec-21,2325.0
Karur,Coconut,Dec-21,2335.0
Karur,Coconut,Jan-22,2280.0
Karur,Coconut,Jan-22,2395.0
Karur,Coconut,Feb-22,2330.0
Karur,Coconut,Feb-22,2345.0
Karur,Coconut,Mar-22,2395.0
Karur,Coconut,Mar-22,2425.0
Karur,Coconut,Apr-22,2390.0
Karur,Coconut,Apr-22,2450.0
Karur,Coconut,May-22,2365.0
Karur,Coconut,May-22,2285.0
Karur,Coconut,Jun-22,2450.0
Karur,Coconut,Jun-22,2390.0
Karur,Coconut,Jul-22,2450.0
Karur,Coconut,Jul-22,2365.0
Karur,Coconut,Aug-22,2420.0
Karur,Coconut,Aug-22,2330.0
Karur,Coconut,Sep-22,2365.0
Karur,Coconut,Oct-22,2260.0
Karur,Coconut,Oct-22,2260.0
Karur,Coconut,Nov-22,2260.0
Karur,Coconut,Nov-22,2335.0
Karur,Coconut,Dec-22,2280.0
Karur,Coconut,Dec-22,2290.0
Karur,Coconut,Jan-23,2340.0
Karur,Coconut,Jan-23,2350.0
Karur,Coconut,Feb-23,2305.0
Karur,Coconut,Feb-23,2360.0
Karur,Coconut,Mar-23,2255.0
Karur,Coconut,Mar-23,2435.0
Karur,Cotton,Jan-19,5570.0
Karur,Cotton,Jan-19,5585.0
Karur,Cotton,Jan-19,5455.0
Karur,Cotton,Feb-19,5590.0
Karur,Cotton,Feb-19,5580.0
Karur,Cotton,Feb-19,5585.0
Karur,Cotton,Mar-19,5620.0
Karur,Cotton,Mar-19,5585.0
Karur,Cotton,Mar-19,5555.0
Karur,Cotton,Mar-19,5525.0
Karur,Cotton,Apr-19,5455.0
Karur,Cotton,Apr-19,5510.0
Karur,Cotton,Apr-19,5565.0
Karur,Cotton,May-19,5485.0
Karur,Cotton,May-19,5520.0
Karur,Cotton,May-19,5510.0
Karur,Cotton,Jun-19,5450.0
Karur,Cotton,Jun-19,5565.0
Karur,Cotton,Jun-19,5590.0
Karur,Cotton,Jul-19,5590.0
Karur,Cotton,Jul-19,5435.0
Karur,Cotton,Jul-19,5595.0
Karur,Cotton,Aug-19,5455.0
Karur,Cotton,Aug-19,5615.0
Karur,Cotton,Aug-19,5510.0
Karur,Cotton,Sep-19,5460.0
Karur,Cotton,Sep-19,5515.0
Karur,Cotton,Sep-19,5585.0
Karur,Cotton,Oct-19,5435.0
Karur,Cotton,Oct-19,5490.0
Karur,Cotton,Oct-19,5515.0
Karur,Cotton,Nov-19,5470.0
Karur,Cotton,Nov-19,5530.0
Karur,Cotton,Nov-19,5540.0
Karur,Cotton,Dec-19,5540.0
Karur,Cotton,Dec-19,5605.0
Karur,Cotton,Dec-19,5530.0
Karur,Cotton,Jan-20,5520.0
Karur,Cotton,Jan-20,5535.0
Karur,Cotton,Jan-20,5540.0
Karur,Cotton,Jan-20,5510.0
Karur,Cotton,Feb-20,5485.0
Karur,Cotton,Feb-20,5440.0
Karur,Cotton,Feb-20,5535.0
Karur,Cotton,Mar-20,5520.0
Karur,Cotton,Mar-20,5530.0
Karur,Cotton,Mar-20,5620.0
Karur,Cotton,Apr-20,5515.0
Karur,Cotton,Apr-20,5505.0
Karur,Cotton,Apr-20,5605.0
Karur,Cotton,May-20,5585.0
Karur,Cotton,May-20,5605.0
Karur,Cotton,May-20,5495.0
Karur,Cotton,Jun-20,5500.0
Karur,Cotton,Jun-20,5445.0
Karur,Cotton,Jun-20,5485.0
Karur,Cotton,Jul-20,5575.0
Karur,Cotton,Jul-20,5590.0
Karur,Cotton,Jul-20,5485.0
Karur,Cotton,Aug-20,5540.0
Karur,Cotton,Aug-20,5490.0
Karur,Cotton,Aug-20,5525.0
Karur,Cotton,Sep-20,5470.0
Karur,Cotton,Sep-20,5440.0
Karur,Cotton,Sep-20,5500.0
Karur,Cotton,Sep-20,5485.0
Karur,Cotton,Oct-20,5505.0
Karur,Cotton,Oct-20,5515.0
Karur,Cotton,Oct-20,5600.0
Karur,Cotton,Nov-20,5465.0
Karur,Cotton,Nov-20,5595.0
Karur,Cotton,Nov-20,5605.0
Karur,Cotton,Dec-20,5570.0
Karur,Cotton,Dec-20,5565.0
Karur,Cotton,Dec-20,5530.0
Karur,Cotton,Jan-21,5460.0
Karur,Cotton,Jan-21,5540.0
Karur,Cotton,Jan-21,5505.0
Karur,Cotton,Feb-21,5515.0
Karur,Cotton,Feb-21,5465.0
Karur,Cotton,Feb-21,5605.0
Karur,Cotton,Mar-21,5585.0
Karur,Cotton,Mar-21,5515.0
Karur,Cotton,Mar-21,5570.0
Karur,Cotton,Apr-21,5555.0
Karur,Cotton,Apr-21,5495.0
Karur,Cotton,Apr-21,5505.0
Karur,Cotton,May-21,5480.0
Karur,Cotton,May-21,5540.0
Karur,Cotton,May-21,5550.0
Karur,Cotton,Jun-21,5555.0
Karur,Cotton,Jun-21,5575.0
Karur,Cotton,Jun-21,5570.0
Karur,Cotton,Jul-21,5600.0
Karur,Cotton,Jul-21,5530.0
Karur,Cotton,Jul-21,5480.0
Karur,Cotton,Aug-21,5475.0
Karur,Cotton,Aug-21,5595.0
Karur,Cotton,Aug-21,5510.0
Karur,Cotton,Aug-21,5490.0
Karur,Cotton,Sep-21,5500.0
Karur,Cotton,Sep-21,5465.0
Karur,Cotton,Sep-21,5585.0
Karur,Cotton,Oct-21,5550.0
Karur,Cotton,Oct-21,5555.0
Karur,Cotton,Oct-21,5430.0
Karur,Cotton,Nov-21,5505.0
Karur,Cotton,Nov-21,5615.0
Karur,Cotton,Nov-21,5475.0
Karur,Cotton,Dec-21,5625.0
Karur,Cotton,Dec-21,5600.0
Karur,Cotton,Dec-21,5455.0
Karur,Cotton,Jan-22,5550.0
Karur,Cotton,Jan-22,5495.0
Karur,Cotton,Jan-22,5590.0
Karur,Cotton,Feb-22,5630.0
Karur,Cotton,Feb-22,5520.0
Karur,Cotton,Feb-22,5575.0
Karur,Cotton,Mar-22,5450.0
Karur,Cotton,Mar-22,5440.0
Karur,Cotton,Mar-22,5595.0
Karur,Cotton,Apr-22,5510.0
Karur,Cotton,Apr-22,5490.0
Karur,Cotton,Apr-22,5485.0
Karur,Cotton,May-22,5545.0
Karur,Cotton,May-22,5585.0
Karur,Cotton,May-22,5590.0
Karur,Cotton,Jun-22,5515.0
Karur,Cotton,Jun-22,5590.0
Karur,Cotton,Jun-22,5585.0
Karur,Cotton,Jul-22,5565.0
Karur,Cotton,Jul-22,5435.0
Karur,Cotton,Jul-22,5525.0
Karur,Cotton,Aug-22,5630.0
Karur,Cotton,Aug-22,5510.0
Karur,Cotton,Aug-22,5590.0
Karur,Cotton,Sep-22,5570.0
Karur,Cotton,Sep-22,5460.0
Karur,Cotton,Sep-22,5480.0
Karur,Cotton,Sep-22,5485.0
Karur,Cotton,Oct-22,5625.0
Karur,Cotton,Oct-22,5610.0
Karur,Cotton,Oct-22,5590.0
Karur,Cotton,Nov-22,5460.0
Karur,Cotton,Nov-22,5510.0
Karur,Cotton,Nov-22,5615.0
Karur,Cotton,Dec-22,5505.0
Karur,Cotton,Dec-22,5605.0
Karur,Cotton,Dec-22,5560.0
Karur,Cotton,Jan-23,5520.0
Karur,Cotton,Jan-23,5515.0
Karur,Cotton,Jan-23,5535.0
Karur,Cotton,Feb-23,5525.0
Karur,Cotton,Feb-23,5450.0
Karur,Cotton,Feb-23,5560.0
Karur,Cotton,Mar-23,5580.0
Karur,Cotton,Mar-23,5625.0
Karur,Cotton,Mar-23,5455.0
Karur,Green Gram,Jan-18,5175.0
Karur,Green Gram,Jan-18,5160.0
Karur,Green Gram,Jan-18,5275.0
Karur,Green Gram,Feb-18,5165.0
Karur,Green Gram,Feb-18,5185.0
Karur,Green Gram,Feb-18,5250.0
Karur,Green Gram,Mar-18,5250.0
Karur,Green Gram,Mar-18,5300.0
Karur,Green Gram,Mar-18,5200.0
Karur,Green Gram,Apr-18,5250.0
Karur,Green Gram,Apr-18,5170.0
Karur,Green Gram,Apr-18,5335.0
Karur,Green Gram,May-18,5315.0
Karur,Green Gram,May-18,5225.0
Karur,Green Gram,Jun-18,5295.0
Karur,Green Gram,Jun-18,5215.0
Karur,Green Gram,Jul-18,5185.0
Karur,Green Gram,Jul-18,5265.0
Karur,Green Gram,Jul-18,5160.0
Karur,Green Gram,Aug-18,5165.0
Karur,Green Gram,Aug-18,5270.0
Karur,Green Gram,Sep-18,5265.0
Karur,Green Gram,Sep-18,5305.0
Karur,Green Gram,Oct-18,5205.0
Karur,Green Gram,Nov-18,5190.0
Karur,Green Gram,Dec-18,5180.0
Karur,Green Gram,Dec-18,5335.0
Karur,Green Gram,Jan-19,5215.0
Karur,Green Gram,Jan-19,5345.0
Karur,Green Gram,Jan-19,5310.0
Karur,Green Gram,Feb-19,5285.0
Karur,Green Gram,Feb-19,5270.0
Karur,Green Gram,Feb-19,5255.0
Karur,Green Gram,Feb-19,5170.0
Karur,Green Gram,Mar-19,5225.0
Karur,Green Gram,Mar-19,5170.0
Karur,Green Gram,Mar-19,5160.0
Karur,Green Gram,Apr-19,5240.0
Karur,Green Gram,Apr-19,5345.0
Karur,Green Gram,Apr-19,5285.0
Karur,Green Gram,May-19,5275.0
Karur,Green Gram,May-19,5225.0
Karur,Green Gram,Jun-19,5285.0
Karur,Green Gram,Jun-19,5265.0
Karur,Green Gram,Jun-19,5170.0
Karur,Green Gram,Jul-19,5225.0
Karur,Green Gram,Jul-19,5255.0
Karur,Green Gram,Aug-19,5150.0
Karur,Green Gram,Aug-19,5230.0
Karur,Green Gram,Sep-19,5345.0
Karur,Green Gram,Sep-19,5320.0
Karur,Green Gram,Oct-19,5150.0
Karur,Green Gram,Oct-19,5250.0
Karur,Green Gram,Nov-19,5310.0
Karur,Green Gram,Nov-19,5305.0
Karur,Green Gram,Nov-19,5310.0
Karur,Green Gram,Dec-19,5235.0
Karur,Green Gram,Dec-19,5295.0
Karur,Green Gram,Jan-20,5150.0
Karur,Green Gram,Jan-20,5285.0
Karur,Green Gram,Feb-20,5210.0
Karur,Green Gram,Feb-20,5260.0
Karur,Green Gram,Feb-20,5265.0
Karur,Green Gram,Mar-20,5315.0
Karur,Green Gram,Mar-20,5265.0
Karur,Green Gram,Apr-20,5215.0
Karur,Green Gram,Apr-20,5325.0
Karur,Green Gram,Apr-20,5285.0
Karur,Green Gram,May-20,5275.0
Karur,Green Gram,May-20,5210.0
Karur,Green Gram,May-20,5225.0
Karur,Green Gram,Jun-20,5200.0
Karur,Green Gram,Jun-20,5190.0
Karur,Green Gram,Jul-20,5305.0
Karur,Green Gram,Jul-20,5275.0
Karur,Green Gram,Aug-20,5235.0
Karur,Green Gram,Sep-20,5300.0
Karur,Green Gram,Sep-20,5315.0
Karur,Green Gram,Sep-20,5300.0
Karur,Green Gram,Dec-20,5185.0
Karur,Green Gram,Jan-21,5255.0
Karur,Green Gram,Jan-21,5305.0
Karur,Green Gram,Feb-21,5315.0
Karur,Green Gram,Feb-21,5165.0
Karur,Green Gram,Mar-21,5275.0
Karur,Green Gram,Apr-21,5220.0
Karur,Green Gram,Jun-21,5260.0
Karur,Green Gram,Jun-21,5345.0
Karur,Green Gram,Sep-21,5345.0
Karur,Green Gram,Jan-22,5325.0
Karur,Green Gram,Feb-22,5255.0
Karur,Green Gram,Feb-22,5315.0
Karur,Green Gram,Mar-22,5345.0
Karur,Green Gram,Mar-22,5245.0
Karur,Green Gram,Apr-22,5305.0
Karur,Green Gram,Apr-22,5180.0
Karur,Green Gram,Apr-22,5335.0
Karur,Green Gram,May-22,5285.0
Karur,Green Gram,May-22,5205.0
Karur,Green Gram,Jun-22,5175.0
Karur,Green Gram,Jun-22,5200.0
Karur,Green Gram,Jul-22,5180.0
Karur,Green Gram,Aug-22,5240.0
Karur,Green Gram,Oct-22,5205.0
Karur,Green Gram,Dec-22,5160.0
Karur,Green Gram,Jan-23,5235.0
Karur,Green Gram,Jan-23,5330.0
Karur,Green Gram,Feb-23,5185.0
Karur,Green Gram,Feb-23,5330.0
Karur,Green Gram,Mar-23,5280.0
Karur,Green Gram,Mar-23,5230.0
Karur,Maize,Jan-19,1850.0
Karur,Maize,Jan-19,1840.0
Karur,Maize,Feb-19,1985.0
Karur,Maize,Feb-19,1835.0
Karur,Maize,Feb-19,1835.0
Karur,Maize,Mar-19,1845.0
Karur,Maize,Mar-19,1880.0
Karur,Maize,Apr-19,1930.0
Karur,Maize,Apr-19,1865.0
Karur,Maize,May-19,1845.0
Karur,Maize,May-19,1970.0
Karur,Maize,May-19,1920.0
Karur,Maize,Jun-19,1965.0
Karur,Maize,Jun-19,1860.0
Karur,Maize,Jul-19,1865.0
Karur,Maize,Jul-19,1955.0
Karur,Maize,Aug-19,1930.0
Karur,Maize,Aug-19,1965.0
Karur,Maize,Sep-19,1925.0
Karur,Maize,Sep-19,1865.0
Karur,Maize,Sep-19,1795.0
Karur,Maize,Oct-19,1915.0
Karur,Maize,Oct-19,1815.0
Karur,Maize,Nov-19,1805.0
Karur,Maize,Nov-19,1870.0
Karur,Maize,Dec-19,1915.0
Karur,Maize,Dec-19,1795.0
Karur,Maize,Jan-20,1810.0
Karur,Maize,Jan-20,1825.0
Karur,Maize,Jan-20,1910.0
Karur,Maize,Feb-20,1795.0
Karur,Maize,Feb-20,1910.0
Karur,Maize,Mar-20,1910.0
Karur,Maize,Mar-20,1905.0
Karur,Maize,Apr-20,1820.0
Karur,Maize,Apr-20,1940.0
Karur,Maize,May-20,1805.0
Karur,Maize,May-20,1795.0
Karur,Maize,May-20,1915.0
Karur,Maize,Jun-20,1970.0
Karur,Maize,Jun-20,1805.0
Karur,Maize,Jul-20,1895.0
Karur,Maize,Jul-20,1810.0
Karur,Maize,Aug-20,1800.0
Karur,Maize,Aug-20,1985.0
Karur,Maize,Sep-20,1890.0
Karur,Maize,Sep-20,1850.0
Karur,Maize,Sep-20,1950.0
Karur,Maize,Oct-20,1990.0
Karur,Maize,Oct-20,1870.0
Karur,Maize,Nov-20,1895.0
Karur,Maize,Nov-20,1800.0
Karur,Maize,Dec-20,1975.0
Karur,Maize,Dec-20,1840.0
Karur,Maize,Jan-21,1815.0
Karur,Maize,Jan-21,1830.0
Karur,Maize,Jan-21,1860.0
Karur,Maize,Feb-21,1795.0
Karur,Maize,Feb-21,1895.0
Karur,Maize,Mar-21,1820.0
Karur,Maize,Mar-21,1800.0
Karur,Maize,Apr-21,1850.0
Karur,Maize,Apr-21,1905.0
Karur,Maize,Apr-21,1825.0
Karur,Maize,May-21,1990.0
Karur,Maize,May-21,1880.0
Karur,Maize,Jun-21,1975.0
Karur,Maize,Jun-21,1835.0
Karur,Maize,Jul-21,1885.0
Karur,Maize,Jul-21,1890.0
Karur,Maize,Aug-21,1890.0
Karur,Maize,Aug-21,1980.0
Karur,Maize,Aug-21,1975.0
Karur,Maize,Sep-21,1915.0
Karur,Maize,Sep-21,1915.0
Karur,Maize,Oct-21,1970.0
Karur,Maize,Oct-21,1915.0
Karur,Maize,Nov-21,1975.0
Karur,Maize,Nov-21,1840.0
Karur,Maize,Dec-21,1810.0
Karur,Maize,Dec-21,1975.0
Karur,Maize,Dec-21,1810.0
Karur,Maize,Jan-22,1875.0
Karur,Maize,Jan-22,1885.0
Karur,Maize,Feb-22,1960.0
Karur,Maize,Feb-22,1920.0
Karur,Maize,Mar-22,1890.0
Karur,Maize,Mar-22,1850.0
Karur,Maize,Apr-22,1835.0
Karur,Maize,Apr-22,1870.0
Karur,Maize,Apr-22,1880.0
Karur,Maize,May-22,1865.0
Karur,Maize,May-22,1905.0
Karur,Maize,Jun-22,1855.0
Karur,Maize,Jun-22,1970.0
Karur,Maize,Jul-22,1865.0
Karur,Maize,Jul-22,1950.0
Karur,Maize,Jul-22,1950.0
Karur,Maize,Aug-22,1840.0
Karur,Maize,Aug-22,1955.0
Karur,Maize,Sep-22,1960.0
Karur,Maize,Sep-22,1955.0
Karur,Maize,Oct-22,1880.0
Karur,Maize,Oct-22,1860.0
Karur,Maize,Nov-22,1830.0
Karur,Maize,Nov-22,1965.0
Karur,Maize,Nov-22,1905.0
Karur,Maize,Dec-22,1955.0
Karur,Maize,Dec-22,1905.0
Karur,Maize,Jan-23,1855.0
Karur,Maize,Jan-23,1825.0
Karur,Maize,Feb-23,1825.0
Karur,Maize,Feb-23,1945.0
Karur,Maize,Mar-23,1915.0
Karur,Maize,Mar-23,1965.0
Karur,Maize,Mar-23,1920.0
Karur,Red Gram,Feb-01,4475.0
Karur,Red Gram,Mar-01,4510.0
Karur,Red Gram,Mar-01,4420.0
Karur,Red Gram,Aug-02,4535.0
Karur,Red Gram,Mar-03,4460.0
Karur,Red Gram,Feb-04,4485.0
Karur,Red Gram,Apr-04,4520.0
Karur,Red Gram,Mar-05,4405.0
Karur,Red Gram,Mar-06,4440.0
Karur,Red Gram,Jan-07,4470.0
Karur,Red Gram,Mar-07,4565.0
Karur,Red Gram,Jan-08,4390.0
Karur,Red Gram,Feb-08,4435.0
Karur,Red Gram,Mar-08,4520.0
Karur,Red Gram,Jan-09,4445.0
Karur,Red Gram,Feb-09,4410.0
Karur,Red Gram,Mar-09,4490.0
Karur,Red Gram,Feb-10,4465.0
Karur,Red Gram,Mar-11,4525.0
Karur,Red Gram,Feb-12,4500.0
Karur,Red Gram,Apr-12,4420.0
Karur,Red Gram,Mar-13,4420.0
Karur,Red Gram,Jun-13,4440.0
Karur,Red Gram,Mar-14,4470.0
Karur,Red Gram,Feb-15,4535.0
Karur,Red Gram,Mar-15,4560.0
Karur,Red Gram,Feb-16,4495.0
Karur,Red Gram,Feb-16,4410.0
Karur,Red Gram,Feb-16,4545.0
Karur,Red Gram,Feb-16,4585.0
Karur,Red Gram,Feb-16,4440.0
Karur,Red Gram,Mar-16,4560.0
Karur,Red Gram,Mar-16,4440.0
Karur,Red Gram,Mar-16,4430.0
Karur,Red Gram,Oct-16,4460.0
Karur,Red Gram,Jan-17,4475.0
Karur,Red Gram,Jan-17,4505.0
Karur,Red Gram,Feb-17,4515.0
Karur,Red Gram,Feb-17,4405.0
Karur,Red Gram,Feb-17,4470.0
Karur,Red Gram,Feb-17,4585.0
Karur,Red Gram,Mar-17,4525.0
Karur,Red Gram,Mar-17,4400.0
Karur,Red Gram,Mar-17,4575.0
Karur,Red Gram,Mar-17,4440.0
Karur,Red Gram,Mar-17,4410.0
Karur,Red Gram,Mar-17,4575.0
Karur,Red Gram,Mar-17,4455.0
Karur,Red Gram,Apr-17,4525.0
Karur,Red Gram,Apr-17,4505.0
Karur,Red Gram,Apr-17,4405.0
Karur,Red Gram,Apr-17,4505.0
Karur,Red Gram,May-17,4470.0
Karur,Red Gram,Aug-17,4590.0
Karur,Red Gram,Oct-17,4545.0
Karur,Red Gram,Jan-18,4415.0
Karur,Red Gram,Feb-18,4415.0
Karur,Red Gram,Feb-18,4395.0
Karur,Red Gram,Feb-18,4440.0
Karur,Red Gram,Mar-18,4425.0
Karur,Red Gram,Apr-18,4565.0
Karur,Red Gram,Jun-18,4495.0
Karur,Red Gram,Aug-18,4410.0
Karur,Red Gram,Jan-19,4440.0
Karur,Red Gram,Jan-19,4480.0
Karur,Red Gram,Feb-19,4410.0
Karur,Red Gram,Feb-19,4470.0
Karur,Red Gram,May-19,4480.0
Karur,Red Gram,Aug-19,4470.0
Karur,Red Gram,Feb-20,4460.0
Karur,Red Gram,Nov-20,4535.0
Karur,Red Gram,Jan-21,4475.0
Karur,Red Gram,Jan-21,4500.0
Karur,Red Gram,Mar-21,4390.0
Karur,Red Gram,Apr-21,4450.0
Karur,Red Gram,Apr-21,4505.0
Karur,Red Gram,May-21,4390.0
Karur,Red Gram,Jun-21,4540.0
Karur,Red Gram,Jun-21,4415.0
Karur,Red Gram,Jul-21,4465.0
Karur,Red Gram,Aug-21,4425.0
Karur,Red Gram,Aug-21,4450.0
Karur,Red Gram,Sep-21,4450.0
Karur,Red Gram,Sep-21,4495.0
Karur,Red Gram,Oct-21,4550.0
Karur,Red Gram,Nov-21,4570.0
Karur,Red Gram,Dec-21,4560.0
Karur,Red Gram,Jan-22,4485.0
Karur,Red Gram,Feb-22,4585.0
Karur,Red Gram,Feb-22,4490.0
Karur,Red Gram,Feb-22,4495.0
Karur,Red Gram,Feb-22,4485.0
Karur,Red Gram,Mar-22,4400.0
Karur,Red Gram,Mar-22,4480.0
Karur,Red Gram,Mar-22,4510.0
Karur,Red Gram,Mar-22,4535.0
Karur,Red Gram,Apr-22,4515.0
Karur,Red Gram,Jun-22,4495.0
Karur,Red Gram,Jul-22,4425.0
Karur,Red Gram,Oct-22,4465.0
Karur,Red Gram,Nov-22,4455.0
Karur,Red Gram,Dec-22,4490.0
Karur,Red Gram,Dec-22,4550.0
Karur,Red Gram,Jan-23,4490.0
Karur,Red Gram,Feb-23,4550.0
Karur,Red Gram,Feb-23,4535.0
Karur,Red Gram,Mar-23,4535.0
Karur,Rice,Apr-10,1800.0
Karur,Rice,Sep-10,1630.0
Karur,Rice,Apr-11,1790.0
Karur,Rice,Jul-11,1640.0
Karur,Rice,Jun-12,1780.0
Karur,Rice,Oct-12,1740.0
Karur,Rice,Dec-12,1750.0
Karur,Rice,Dec-12,1615.0
Karur,Rice,Mar-13,1740.0
Karur,Rice,Jul-13,1695.0
Karur,Rice,Aug-13,1640.0
Karur,Rice,Nov-13,1765.0
Karur,Rice,Feb-14,1675.0
Karur,Rice,Mar-14,1695.0
Karur,Rice,Dec-14,1805.0
Karur,Rice,Feb-15,1640.0
Karur,Rice,May-15,1785.0
Karur,Rice,May-15,1775.0
Karur,Rice,Feb-16,1795.0
Karur,Rice,Oct-16,1635.0
Karur,Rice,Jan-17,1645.0
Karur,Rice,Feb-17,1630.0
Karur,Rice,Mar-17,1625.0
Karur,Rice,Mar-17,1745.0
Karur,Rice,Apr-17,1730.0
Karur,Rice,Apr-17,1760.0
Karur,Rice,Apr-17,1800.0
Karur,Rice,May-17,1705.0
Karur,Rice,Jun-17,1635.0
Karur,Rice,Jul-17,1670.0
Karur,Rice,Jul-17,1715.0
Karur,Rice,Aug-17,1650.0
Karur,Rice,Aug-17,1730.0
Karur,Rice,Sep-17,1720.0
Karur,Rice,Oct-17,1810.0
Karur,Rice,Oct-17,1685.0
Karur,Rice,Oct-17,1690.0
Karur,Rice,Nov-17,1630.0
Karur,Rice,Nov-17,1750.0
Karur,Rice,Dec-17,1795.0
Karur,Rice,Dec-17,1775.0
Karur,Rice,Jan-18,1785.0
Karur,Rice,Jan-18,1700.0
Karur,Rice,Jan-18,1770.0
Karur,Rice,Feb-18,1700.0
Karur,Rice,Feb-18,1755.0
Karur,Rice,Feb-18,1790.0
Karur,Rice,Mar-18,1795.0
Karur,Rice,Mar-18,1620.0
Karur,Rice,Mar-18,1745.0
Karur,Rice,Apr-18,1670.0
Karur,Rice,Apr-18,1785.0
Karur,Rice,Apr-18,1780.0
Karur,Rice,May-18,1780.0
Karur,Rice,Jun-18,1655.0
Karur,Rice,Jul-18,1635.0
